ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: woostify_product_video_metabox,Handle,Images,Attribute 1 value(s),Attribute 2 value(s),Attribute 3 value(s),Attribute 1 default,Attribute 2 default,Attribute 3 default,Attribute 1 visible,Attribute 2 visible,Attribute 3 visible,Attribute 1 global,Attribute 2 global,Attribute 3 global,Download 1 name,Download 1 URL,Attribute 1 name,Attribute 2 name,Attribute 3 name
202197,variation,0202197-233cm-none-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1689,,,,,,0100426-P,,,,,,1,,kiley-three-seater-sofa,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_63f8daad-e354-4871-9c12-32229ab09ba2.jpg?v=1676765619,233cm,,,,,,,,,,,,,,Size,,
202198,variation,0202198-220cm x 100cm-none-none,,,,,,,,,taxable,,,21,5,,,0,1,1,1,,,,1399,,,,,,0100427-P,,,,,,1,,rocky-3-seater-chesterfield-sofa,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_2_c2688a9f-d411-4815-9e32-5eb414895380.jpg?v=1676765619,220cm x 100cm,,,,,,,,,,,,,,Size,,
202199,variation,0202199-260cm x 100cm-none-none,,,,,,,,,taxable,,,21,5,,,0,1,1,1,,,,1599,,,,,,0100427-P,,,,,,1,,rocky-3-seater-chesterfield-sofa,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_3_7876696c-de3c-43fe-aacd-2d9432319ffc.jpg?v=1676765621,260cm x 100cm,,,,,,,,,,,,,,Size,,
202200,variation,0202200-100cm x 100cm-none-none,,,,,,,,,taxable,,,21,5,,,0,1,1,1,,,,699,,,,,,0100427-P,,,,,,1,,rocky-3-seater-chesterfield-sofa,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_f1b852f7-0258-45d7-9d39-10a3c8c8cf0a.jpg?v=1676765623,100cm x 100cm,,,,,,,,,,,,,,Size,,
202201,variation,0202201-130cm x 100cm-none-none,,,,,,,,,taxable,,,21,5,,,0,1,1,1,,,,899,,,,,,0100427-P,,,,,,1,,rocky-3-seater-chesterfield-sofa,,130cm x 100cm,,,,,,,,,,,,,,Size,,
202202,variation,0202202-265cm x 130cm-none-none,,,,,,,,,taxable,,,21,5,,,0,1,1,1,,,,1789,,,,,,0100427-P,,,,,,1,,rocky-3-seater-chesterfield-sofa,,265cm x 130cm,,,,,,,,,,,,,,Size,,
202203,variation,0202203-300cm x 130cm-none-none,,,,,,,,,taxable,,,21,5,,,0,1,1,1,,,,1999,,,,,,0100427-P,,,,,,1,,rocky-3-seater-chesterfield-sofa,,300cm x 130cm,,,,,,,,,,,,,,Size,,
202204,variation,0202204-335cm x 130cm-none-none,,,,,,,,,taxable,,,21,5,,,0,1,1,1,,,,2199,,,,,,0100427-P,,,,,,1,,rocky-3-seater-chesterfield-sofa,,335cm x 130cm,,,,,,,,,,,,,,Size,,
202205,variation,0202205-70cm x 100cm-none-none,,,,,,,,,taxable,,,21,5,,,0,1,1,1,,,,589,,,,,,0100427-P,,,,,,1,,rocky-3-seater-chesterfield-sofa,,70cm x 100cm,,,,,,,,,,,,,,Size,,
202206,variation,0202206-120CM-Triangle-Green*2,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,799,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_98a975c7-4c48-4fa8-ba40-0c9bf41a0934.jpg?v=1676765619,120CM,Triangle,Green*2,,,,,,,,,,,,Size,Leg,With Dining Chair
202207,variation,0202207-120CM-Triangle-Grey*2,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,799,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_3_7435ed3c-288b-4414-a1fe-380803d505b7.jpg?v=1676765621,120CM,Triangle,Grey*2,,,,,,,,,,,,Size,Leg,With Dining Chair
202208,variation,0202208-120CM-Triangle-Green*4,,,,,,,,,taxable,,,14,5,,,0,1,1,1,,,,1099,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_2_44df9438-760f-4deb-9303-2203a7295e68.jpg?v=1676765623,120CM,Triangle,Green*4,,,,,,,,,,,,Size,Leg,With Dining Chair
202209,variation,0202209-120CM-Triangle-Grey*4,,,,,,,,,taxable,,,21,5,,,0,1,1,1,,,,1099,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,120CM,Triangle,Grey*4,,,,,,,,,,,,Size,Leg,With Dining Chair
202210,variation,0202210-120CM-Triangle-Green*6,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,120CM,Triangle,Green*6,,,,,,,,,,,,Size,Leg,With Dining Chair
202211,variation,0202211-120CM-Triangle-Grey*6,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,120CM,Triangle,Grey*6,,,,,,,,,,,,Size,Leg,With Dining Chair
202212,variation,0202212-120CM-Straight-0,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,499,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,120CM,Straight,0,,,,,,,,,,,,Size,Leg,With Dining Chair
202213,variation,0202213-120CM-Straight-Green*2,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,799,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,120CM,Straight,Green*2,,,,,,,,,,,,Size,Leg,With Dining Chair
202214,variation,0202214-120CM-Straight-Grey*2,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,799,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,120CM,Straight,Grey*2,,,,,,,,,,,,Size,Leg,With Dining Chair
202215,variation,0202215-120CM-Straight-Green*4,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1099,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,120CM,Straight,Green*4,,,,,,,,,,,,Size,Leg,With Dining Chair
202216,variation,0202216-120CM-Straight-Grey*4,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1099,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,120CM,Straight,Grey*4,,,,,,,,,,,,Size,Leg,With Dining Chair
202217,variation,0202217-120CM-Straight-Green*6,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,120CM,Straight,Green*6,,,,,,,,,,,,Size,Leg,With Dining Chair
202218,variation,0202218-120CM-Straight-Grey*6,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,120CM,Straight,Grey*6,,,,,,,,,,,,Size,Leg,With Dining Chair
202219,variation,0202219-140CM-Triangle-0,,,,,,,,,taxable,,,21,5,,,0,1,1,1,,,,599,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,140CM,Triangle,0,,,,,,,,,,,,Size,Leg,With Dining Chair
202220,variation,0202220-140CM-Triangle-Green*2,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,899,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,140CM,Triangle,Green*2,,,,,,,,,,,,Size,Leg,With Dining Chair
202221,variation,0202221-140CM-Triangle-Grey*2,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,899,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,140CM,Triangle,Grey*2,,,,,,,,,,,,Size,Leg,With Dining Chair
202222,variation,0202222-140CM-Triangle-Green*4,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1199,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,140CM,Triangle,Green*4,,,,,,,,,,,,Size,Leg,With Dining Chair
202223,variation,0202223-140CM-Triangle-Grey*4,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1199,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,140CM,Triangle,Grey*4,,,,,,,,,,,,Size,Leg,With Dining Chair
202224,variation,0202224-140CM-Triangle-Green*6,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1399,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,140CM,Triangle,Green*6,,,,,,,,,,,,Size,Leg,With Dining Chair
202225,variation,0202225-140CM-Triangle-Grey*6,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1399,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,140CM,Triangle,Grey*6,,,,,,,,,,,,Size,Leg,With Dining Chair
202226,variation,0202226-140CM-Straight-0,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,599,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,140CM,Straight,0,,,,,,,,,,,,Size,Leg,With Dining Chair
202227,variation,0202227-140CM-Straight-Green*2,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,899,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,140CM,Straight,Green*2,,,,,,,,,,,,Size,Leg,With Dining Chair
202228,variation,0202228-140CM-Straight-Grey*2,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,899,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,140CM,Straight,Grey*2,,,,,,,,,,,,Size,Leg,With Dining Chair
202229,variation,0202229-140CM-Straight-Green*4,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1199,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,140CM,Straight,Green*4,,,,,,,,,,,,Size,Leg,With Dining Chair
202230,variation,0202230-140CM-Straight-Grey*4,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1199,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,140CM,Straight,Grey*4,,,,,,,,,,,,Size,Leg,With Dining Chair
202231,variation,0202231-140CM-Straight-Green*6,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1399,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,140CM,Straight,Green*6,,,,,,,,,,,,Size,Leg,With Dining Chair
202232,variation,0202232-140CM-Straight-Grey*6,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1399,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,140CM,Straight,Grey*6,,,,,,,,,,,,Size,Leg,With Dining Chair
202233,variation,0202233-160CM-Triangle-0,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,699,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,160CM,Triangle,0,,,,,,,,,,,,Size,Leg,With Dining Chair
202234,variation,0202234-160CM-Triangle-Green*2,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,999,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,160CM,Triangle,Green*2,,,,,,,,,,,,Size,Leg,With Dining Chair
202235,variation,0202235-160CM-Triangle-Grey*2,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,999,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,160CM,Triangle,Grey*2,,,,,,,,,,,,Size,Leg,With Dining Chair
202236,variation,0202236-160CM-Triangle-Green*4,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,160CM,Triangle,Green*4,,,,,,,,,,,,Size,Leg,With Dining Chair
202237,variation,0202237-160CM-Triangle-Grey*4,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,160CM,Triangle,Grey*4,,,,,,,,,,,,Size,Leg,With Dining Chair
202238,variation,0202238-160CM-Triangle-Green*6,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1499,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,160CM,Triangle,Green*6,,,,,,,,,,,,Size,Leg,With Dining Chair
202239,variation,0202239-160CM-Triangle-Grey*6,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1499,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,160CM,Triangle,Grey*6,,,,,,,,,,,,Size,Leg,With Dining Chair
202240,variation,0202240-160CM-Straight-0,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,699,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,160CM,Straight,0,,,,,,,,,,,,Size,Leg,With Dining Chair
202241,variation,0202241-160CM-Straight-Green*2,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,999,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,160CM,Straight,Green*2,,,,,,,,,,,,Size,Leg,With Dining Chair
202242,variation,0202242-160CM-Straight-Grey*2,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,999,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,160CM,Straight,Grey*2,,,,,,,,,,,,Size,Leg,With Dining Chair
202243,variation,0202243-160CM-Straight-Green*4,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,160CM,Straight,Green*4,,,,,,,,,,,,Size,Leg,With Dining Chair
202244,variation,0202244-160CM-Straight-Grey*4,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,160CM,Straight,Grey*4,,,,,,,,,,,,Size,Leg,With Dining Chair
202245,variation,0202245-160CM-Straight-Green*6,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1499,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,160CM,Straight,Green*6,,,,,,,,,,,,Size,Leg,With Dining Chair
202246,variation,0202246-160CM-Straight-Grey*6,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1499,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,160CM,Straight,Grey*6,,,,,,,,,,,,Size,Leg,With Dining Chair
202247,variation,0202247-180CM-Triangle-0,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,799,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,180CM,Triangle,0,,,,,,,,,,,,Size,Leg,With Dining Chair
202248,variation,0202248-180CM-Triangle-Green*2,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1099,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,180CM,Triangle,Green*2,,,,,,,,,,,,Size,Leg,With Dining Chair
202249,variation,0202249-180CM-Triangle-Grey*2,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1099,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,180CM,Triangle,Grey*2,,,,,,,,,,,,Size,Leg,With Dining Chair
202250,variation,0202250-180CM-Triangle-Green*4,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1399,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,180CM,Triangle,Green*4,,,,,,,,,,,,Size,Leg,With Dining Chair
202251,variation,0202251-180CM-Triangle-Grey*4,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1399,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,180CM,Triangle,Grey*4,,,,,,,,,,,,Size,Leg,With Dining Chair
202252,variation,0202252-180CM-Triangle-Green*6,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1599,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,180CM,Triangle,Green*6,,,,,,,,,,,,Size,Leg,With Dining Chair
202253,variation,0202253-180CM-Triangle-Grey*6,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1599,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,180CM,Triangle,Grey*6,,,,,,,,,,,,Size,Leg,With Dining Chair
202254,variation,0202254-180CM-Straight-0,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,799,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,180CM,Straight,0,,,,,,,,,,,,Size,Leg,With Dining Chair
202255,variation,0202255-180CM-Straight-Green*2,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1099,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,180CM,Straight,Green*2,,,,,,,,,,,,Size,Leg,With Dining Chair
202256,variation,0202256-180CM-Straight-Grey*2,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1099,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,180CM,Straight,Grey*2,,,,,,,,,,,,Size,Leg,With Dining Chair
202257,variation,0202257-180CM-Straight-Green*4,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1399,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,180CM,Straight,Green*4,,,,,,,,,,,,Size,Leg,With Dining Chair
202258,variation,0202258-180CM-Straight-Grey*4,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1399,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,180CM,Straight,Grey*4,,,,,,,,,,,,Size,Leg,With Dining Chair
202259,variation,0202259-180CM-Straight-Green*6,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1599,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,180CM,Straight,Green*6,,,,,,,,,,,,Size,Leg,With Dining Chair
202260,variation,0202260-180CM-Straight-Grey*6,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1599,,,,,,0100428-P,,,,,,1,,attleboro-dining-table-sintered-stone-gold,,180CM,Straight,Grey*6,,,,,,,,,,,,Size,Leg,With Dining Chair
202261,variation,0202261-140*80CM-Black Legs ( Customized )-none,,,,,,,,,taxable,,,10,5,,,0,1,1,1,,,,599,,,,,,0100429-P,,,,,,1,,la-plainville-dining-table,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_1_2449d55f-2025-4224-b25b-1ce7f4454a6c.jpg?v=1691634112,140*80CM,Black Legs ( Customized ),,,,,,,,,,,,,Size,Leg Color,
202262,variation,0202262-160*80CM-White Legs-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,699,,,,,,0100429-P,,,,,,1,,la-plainville-dining-table,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_2_d90ceb0d-a273-424c-b760-3e7baf79b866.jpg?v=1691634112,160*80CM,White Legs,,,,,,,,,,,,,Size,Leg Color,
202263,variation,0202263-160*80CM-Black Legs ( Customized )-none,,,,,,,,,taxable,,,10,5,,,0,1,1,1,,,,699,,,,,,0100429-P,,,,,,1,,la-plainville-dining-table,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_2_4ea6e5eb-3640-4bdc-9fb4-30668b133cec.jpg?v=1691634112,160*80CM,Black Legs ( Customized ),,,,,,,,,,,,,Size,Leg Color,
202264,variation,0202264-180*90CM-White Legs-none,,,,,,,,,taxable,,,21,5,,,0,1,1,1,,,,799,,,,,,0100429-P,,,,,,1,,la-plainville-dining-table,,180*90CM,White Legs,,,,,,,,,,,,,Size,Leg Color,
202265,variation,0202265-180*90CM-Black Legs ( Customized )-none,,,,,,,,,taxable,,,10,5,,,0,1,1,1,,,,799,,,,,,0100429-P,,,,,,1,,la-plainville-dining-table,,180*90CM,Black Legs ( Customized ),,,,,,,,,,,,,Size,Leg Color,
202266,variation,0202266-200*90CM-White Legs-none,,,,,,,,,taxable,,,21,5,,,0,1,1,1,,,,899,,,,,,0100429-P,,,,,,1,,la-plainville-dining-table,,200*90CM,White Legs,,,,,,,,,,,,,Size,Leg Color,
202267,variation,0202267-200*90CM-Black Legs ( Customized )-none,,,,,,,,,taxable,,,10,5,,,0,1,1,1,,,,899,,,,,,0100429-P,,,,,,1,,la-plainville-dining-table,,200*90CM,Black Legs ( Customized ),,,,,,,,,,,,,Size,Leg Color,
202268,variation,0202268-220*100CM-White Legs-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,999,,,,,,0100429-P,,,,,,1,,la-plainville-dining-table,,220*100CM,White Legs,,,,,,,,,,,,,Size,Leg Color,
202269,variation,0202269-220*100CM-Black Legs ( Customized )-none,,,,,,,,,taxable,,,10,5,,,0,1,1,1,,,,999,,,,,,0100429-P,,,,,,1,,la-plainville-dining-table,,220*100CM,Black Legs ( Customized ),,,,,,,,,,,,,Size,Leg Color,
202270,variation,0202270-240*100CM-White Legs-none,,,,,,,,,taxable,,,21,5,,,0,1,1,1,,,,1199,,,,,,0100429-P,,,,,,1,,la-plainville-dining-table,,240*100CM,White Legs,,,,,,,,,,,,,Size,Leg Color,
202271,variation,0202271-240*100CM-Black Legs ( Customized )-none,,,,,,,,,taxable,,,10,5,,,0,1,1,1,,,,1199,,,,,,0100429-P,,,,,,1,,la-plainville-dining-table,,240*100CM,Black Legs ( Customized ),,,,,,,,,,,,,Size,Leg Color,
202272,variation,0202272-140*80CM-2-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,699,,,,,,0100430-P,,,,,,1,,costanza-marble-dining-table-white,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_3_eaa8ae42-2d37-4e6f-85e9-d900d6b51f31.jpg?v=1676765610,140*80CM,2,,,,,,,,,,,,,Size,Table Top Texture,
202273,variation,0202273-140*80CM-3-none,,,,,,,,,taxable,,,23,5,,,0,1,1,1,,,,699,,,,,,0100430-P,,,,,,1,,costanza-marble-dining-table-white,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_1_cce1a183-0fc4-496d-8106-f510e9d0a1f8.jpg?v=1676765612,140*80CM,3,,,,,,,,,,,,,Size,Table Top Texture,
202274,variation,0202274-160*80CM-1-none,,,,,,,,,taxable,,,21,5,,,0,1,1,1,,,,799,,,,,,0100430-P,,,,,,1,,costanza-marble-dining-table-white,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_390ed903-aa3d-4ed7-905f-d9ab19604c24.jpg?v=1676765614,160*80CM,1,,,,,,,,,,,,,Size,Table Top Texture,
202275,variation,0202275-160*80CM-2-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,799,,,,,,0100430-P,,,,,,1,,costanza-marble-dining-table-white,,160*80CM,2,,,,,,,,,,,,,Size,Table Top Texture,
202276,variation,0202276-160*80CM-3-none,,,,,,,,,taxable,,,19,5,,,0,1,1,1,,,,799,,,,,,0100430-P,,,,,,1,,costanza-marble-dining-table-white,,160*80CM,3,,,,,,,,,,,,,Size,Table Top Texture,
202277,variation,0202277-180*90CM-1-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,899,,,,,,0100430-P,,,,,,1,,costanza-marble-dining-table-white,,180*90CM,1,,,,,,,,,,,,,Size,Table Top Texture,
202278,variation,0202278-180*90CM-2-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,899,,,,,,0100430-P,,,,,,1,,costanza-marble-dining-table-white,,180*90CM,2,,,,,,,,,,,,,Size,Table Top Texture,
202279,variation,0202279-180*90CM-3-none,,,,,,,,,taxable,,,13,5,,,0,1,1,1,,,,899,,,,,,0100430-P,,,,,,1,,costanza-marble-dining-table-white,,180*90CM,3,,,,,,,,,,,,,Size,Table Top Texture,
202280,variation,0202280-200*100CM-1-none,,,,,,,,,taxable,,,21,5,,,0,1,1,1,,,,999,,,,,,0100430-P,,,,,,1,,costanza-marble-dining-table-white,,200*100CM,1,,,,,,,,,,,,,Size,Table Top Texture,
202281,variation,0202281-200*100CM-2-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,999,,,,,,0100430-P,,,,,,1,,costanza-marble-dining-table-white,,200*100CM,2,,,,,,,,,,,,,Size,Table Top Texture,
202282,variation,0202282-200*100CM-3-none,,,,,,,,,taxable,,,14,5,,,0,1,1,1,,,,999,,,,,,0100430-P,,,,,,1,,costanza-marble-dining-table-white,,200*100CM,3,,,,,,,,,,,,,Size,Table Top Texture,
202283,variation,0202283-220*110CM-1-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1059,,,,,,0100430-P,,,,,,1,,costanza-marble-dining-table-white,,220*110CM,1,,,,,,,,,,,,,Size,Table Top Texture,
202284,variation,0202284-220*110CM-2-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1059,,,,,,0100430-P,,,,,,1,,costanza-marble-dining-table-white,,220*110CM,2,,,,,,,,,,,,,Size,Table Top Texture,
202285,variation,0202285-220*110CM-3-none,,,,,,,,,taxable,,,19,5,,,0,1,1,1,,,,1059,,,,,,0100430-P,,,,,,1,,costanza-marble-dining-table-white,,220*110CM,3,,,,,,,,,,,,,Size,Table Top Texture,
202286,variation,0202286-240*110CM-1-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1099,,,,,,0100430-P,,,,,,1,,costanza-marble-dining-table-white,,240*110CM,1,,,,,,,,,,,,,Size,Table Top Texture,
202287,variation,0202287-240*110CM-2-none,,,,,,,,,taxable,,,17,5,,,0,1,1,1,,,,1099,,,,,,0100430-P,,,,,,1,,costanza-marble-dining-table-white,,240*110CM,2,,,,,,,,,,,,,Size,Table Top Texture,
202288,variation,0202288-240*110CM-3-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1099,,,,,,0100430-P,,,,,,1,,costanza-marble-dining-table-white,,240*110CM,3,,,,,,,,,,,,,Size,Table Top Texture,
202289,variation,0202289-Light Grey-65CM-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,389,,,,,,0100431-P,,,,,,1,,tevis-coffee-table-gold,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_203fa682-7819-4acf-b308-54cfd5b4b16d.jpg?v=1676765610,Light Grey,65CM,,,,,,,,,,,,,Color,Size,
202290,variation,0202290-Dark Grey-45CM-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,329,,,,,,0100431-P,,,,,,1,,tevis-coffee-table-gold,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_2_33fa2ae5-002c-4ea7-9dd1-0fae9e8c01ac.jpg?v=1676765612,Dark Grey,45CM,,,,,,,,,,,,,Color,Size,
202291,variation,0202291-Dark Grey-65CM-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,389,,,,,,0100431-P,,,,,,1,,tevis-coffee-table-gold,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_3_9d02a198-e62e-4d1d-b5c9-4ca5787cef27.jpg?v=1676765614,Dark Grey,65CM,,,,,,,,,,,,,Color,Size,
